n_rows,n_cols,fixes_applied,missing_pct_top10.Open,missing_pct_top10.High,missing_pct_top10.Low,missing_pct_top10.Close,missing_pct_top10.Volume,missing_pct_top10.return,missing_pct_top10.log_return,missing_pct_top10.trailing_eps,missing_pct_top10.trailing_pe,missing_pct_top10.total_revenue,Close_summary.mean,Close_summary.std,Close_summary.min,Close_summary.max,Volume_summary.mean,Volume_summary.std,Volume_summary.min,Volume_summary.max,return_summary.mean,return_summary.std,return_summary.min,return_summary.max,log_return_summary.mean,log_return_summary.std,log_return_summary.min,log_return_summary.max
1255,14,"['Parsed Date column with utc=True', 'Removed timezone information', 'Sorted by Date and set as index', 'Dropped Dividends and Stock Splits (if present)', 'Kept core OHLCV columns', 'Converted numeric columns using pd.to_numeric', 'Forward-filled missing values', 'Dropped remaining NA rows', 'Created return and log_return features', 'Clipped extreme returns to ±30%']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.1759178898724,59.55731009103009,11.21290397644043,207.02847290039065,391415181.1529881,185563149.93663782,65528500.0,1543911000.0,0.002557980028301871,0.03281472512099447,-0.16968162455635538,0.24369629287537253,0.002023560132289041,0.03255892432694852,-0.18594606686950144,0.21808782695057216
