n_rows,n_cols,fixes_applied,missing_pct_top10.Open,missing_pct_top10.High,missing_pct_top10.Low,missing_pct_top10.Close,missing_pct_top10.Volume,missing_pct_top10.return,missing_pct_top10.log_return,missing_pct_top10.trailing_eps,missing_pct_top10.trailing_pe,missing_pct_top10.total_revenue,Close_summary.mean,Close_summary.std,Close_summary.min,Close_summary.max,Volume_summary.mean,Volume_summary.std,Volume_summary.min,Volume_summary.max,return_summary.mean,return_summary.std,return_summary.min,return_summary.max,log_return_summary.mean,log_return_summary.std,log_return_summary.min,log_return_summary.max
1255,14,"['Parsed Date column with utc=True', 'Removed timezone information', 'Sorted by Date and set as index', 'Dropped Dividends and Stock Splits (if present)', 'Kept core OHLCV columns', 'Converted numeric columns using pd.to_numeric', 'Forward-filled missing values', 'Dropped remaining NA rows', 'Created return and log_return features', 'Clipped extreme returns to ±30%']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.06700285041475,52.661051805587796,82.8043441772461,343.69000244140625,32230577.651792828,13610194.162814084,9701400.0,127490100.0,0.001063970048412049,0.019401431101765336,-0.09509391690973967,0.10224344283192899,0.0008757001311054265,0.01938720331710248,-0.09992411625814235,0.09734759634452406
