n_rows,n_cols,fixes_applied,missing_pct_top10.Open,missing_pct_top10.High,missing_pct_top10.Low,missing_pct_top10.Close,missing_pct_top10.Volume,missing_pct_top10.return,missing_pct_top10.log_return,missing_pct_top10.trailing_eps,missing_pct_top10.trailing_pe,missing_pct_top10.total_revenue,Close_summary.mean,Close_summary.std,Close_summary.min,Close_summary.max,Volume_summary.mean,Volume_summary.std,Volume_summary.min,Volume_summary.max,return_summary.mean,return_summary.std,return_summary.min,return_summary.max,log_return_summary.mean,log_return_summary.std,log_return_summary.min,log_return_summary.max
1255,14,"['Parsed Date column with utc=True', 'Removed timezone information', 'Sorted by Date and set as index', 'Dropped Dividends and Stock Splits (if present)', 'Kept core OHLCV columns', 'Converted numeric columns using pd.to_numeric', 'Forward-filled missing values', 'Dropped remaining NA rows', 'Created return and log_return features', 'Clipped extreme returns to ±30%']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0947609221318,81.04181310023768,108.0999984741211,489.8800048828125,98989329.70916335,39089885.5784303,29401800.0,306590600.0,0.0010576689171445106,0.03803649489550023,-0.1542620682219511,0.22689989839624536,0.0003395483861976993,0.03786827078942203,-0.16754574067757666,0.20449058000160125
