n_rows,n_cols,fixes_applied,missing_pct_top10.Open,missing_pct_top10.High,missing_pct_top10.Low,missing_pct_top10.Close,missing_pct_top10.Volume,missing_pct_top10.return,missing_pct_top10.log_return,missing_pct_top10.trailing_eps,missing_pct_top10.trailing_pe,missing_pct_top10.total_revenue,Close_summary.mean,Close_summary.std,Close_summary.min,Close_summary.max,Volume_summary.mean,Volume_summary.std,Volume_summary.min,Volume_summary.max,return_summary.mean,return_summary.std,return_summary.min,return_summary.max,log_return_summary.mean,log_return_summary.std,log_return_summary.min,log_return_summary.max
1255,14,"['Parsed Date column with utc=True', 'Removed timezone information', 'Sorted by Date and set as index', 'Dropped Dividends and Stock Splits (if present)', 'Kept core OHLCV columns', 'Converted numeric columns using pd.to_numeric', 'Forward-filled missing values', 'Dropped remaining NA rows', 'Created return and log_return features', 'Clipped extreme returns to ±30%']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.17545013731694,42.98530203896358,55.939998626708984,264.3299865722656,60980380.9936255,29605008.55628906,7956800.0,248859600.0,0.001191850089132484,0.03356419589824189,-0.17314443047898198,0.23820480081192907,0.0006336651606032532,0.033362135523228,-0.1901252430786382,0.21366258934626892
